Community,Distance centre,Distance shop
华钜御庭(二期)(公寓),34.51219924,32.91205242
东城华都,33.93002957,32.35550047
金地城三期御领,33.77766809,32.19531118
龙源星城,35.87283194,34.28759839
人民东路2729弄,34.46730915,32.93197058
听潮二村,32.56027657,31.11577142
中汇花园(南汇),33.28081927,31.90173357
东城花苑二村,34.50716394,32.94612529
十字街大楼,33.62059462,32.15304184
乐源城C区,35.13928013,33.57131574
锦绣汇丽苑,35.14833147,33.6924011
布鲁斯小镇(绿地·皇家官邸),35.34221703,33.90167094
惠城大厦,34.37862465,32.88365643
华观商住楼,34.17784835,32.67259645
红光花苑,33.6832896,32.04419033
欣欣苑小区,34.13166631,32.71557002
香桂园,35.0111434,33.54104306
艺泰一品花园,31.48985854,30.13607569
梅花新村(惠南),33.8088601,32.28710363
莎海苑,34.59937429,33.06587261
西门锦绣苑,32.2220686,30.82259291
民乐城惠园,30.92396866,29.41183152
永乐小区,34.44352883,32.94991102
沿河泾南路23弄,7.512288514,4.897429446
东城花苑二村一区,34.42540735,32.87763732
华汇公寓,33.44615815,31.98008272
汇通新村,33.23161703,31.77360103
盛和小区,33.81063244,32.33336264
东门路48号,44.12525956,37.52130464
中洲珑悦,35.17792118,33.55428303
东原逸墅,34.36992366,32.75980927
联谊新寓,33.97821777,32.46655918
良丰新村,34.61128173,33.10349417
民乐城丽园(北园),31.07729465,29.57810313
海燕大厦,33.99490669,32.50434682
佳华楼,34.06734065,32.54091501
东门路500弄,45.04269027,38.3771471
泰燕华庭,33.40528821,32.04209575
惠北新村,17.76390009,12.2852168
华钜御庭(三期)(公寓),34.22145103,32.63393449
乐源城,34.89960434,33.34407087
桃源二村,33.19690787,31.67151935
乐源城B区,34.91641091,33.36105897
枫丹白露别墅,31.07153976,29.79061319
绿缘新村,34.7657775,33.31949234
福汇一村,34.4710231,33.04733765
惠南一方新城（三期）,33.05121289,31.71305984
彩虹新村,33.55928058,32.05374524
申达新村,1.886662003,2.6854502
布鲁斯小镇(二期)(别墅),35.31887646,33.87526805
西门大街211弄,33.29343252,31.84228245
卫星东路50弄,34.3359558,32.85510196
华钜御庭(一期),34.82322014,33.22697935
欣欣苑,34.13166631,32.71557002
成功家园(公寓),18.58553779,12.33489256
梅花路169弄,7.361735123,5.449570214
东城时代华庭(别墅),34.73553635,33.16279173
古北香堤岭,29.53632269,28.13923698
华盛新村,52.6634694,45.04586879
梅花路138弄,6.611183287,4.832287054
金汇广场(二期),34.04733243,32.58197802
汇昆大楼,54.53556575,48.70207484
富成小区,33.54811195,32.17365832
建德南郊别墅,18.82760186,13.49389102
北门新村,33.70020403,32.21709377
福汇二村,34.35171179,32.90955964
南城苑,34.32632691,32.89073471
西潭新村,33.47032752,31.99829308
彩虹园,33.33987423,31.90283083
城南东路154弄,35.03309198,33.52601188
文化新村(惠南),33.05938746,31.57078941
卫星东路20号,34.22976555,32.75623566
水利新村,33.81663241,32.31282163
康达公寓,33.93499963,32.42045548
惠东路300弄,34.94369624,33.42812403
车站南路12号,7.213967543,3.14451246
金汇广场,33.92605184,32.46552928
红东新村,49.89938268,48.62271072
城东大楼,34.45714941,32.95411473
三八路110弄,0.206880041,1.311532513
百乐公寓(惠南),33.8088601,32.28710363
建南新村,33.78442152,32.30184076
华钜御庭(别墅),34.71643076,33.11102696
向阳路5号,17.4174861,13.12604317
南园路164弄,33.67441713,32.32152731
禹洲商业广场,32.91066384,31.55088211
绿地峰汇,33.73228913,32.32589947
华钜御庭(三期)(别墅),34.22145103,32.63393449
金鹏苑,11.25179322,8.595934457
长岛公寓,12.43182556,9.089941375
东陆新村六街坊,12.66000893,8.046701774
沪新小区,11.10056809,6.952289823
东波苑二街坊,11.34276337,5.989594868
沪南船舶小区,10.49478674,6.895508598
金桥湾清水苑,40.68691868,39.40464437
金地未未来,13.57067115,6.887097085
六荷苑小区,11.56182938,7.770165141
金桥新村四街坊台儿庄小区,11.54574262,8.15550087
金桥名都,40.68691868,39.40464437
荷三小区,12.10720986,8.594801645
中冶尚城,13.90556774,6.771659434
证大家园(四期),12.76328335,7.930440779
新城碧翠,13.31352778,6.595595557
浦江东旭公寓(669弄1-109号),12.70408963,6.857255952
东陆新村三街坊,12.46680855,8.152388077
高海家苑,13.68888119,6.664252416
金巷小区,12.01564006,9.122943359
柳博小区(柳一小区),10.74843984,7.54023044
丽都成品,11.91650444,7.4957384
永业小区,13.71537016,10.16832793
金桥新城,13.2009963,9.828058602
双桥小区,12.94620664,7.809182521
证大家园(二期),13.20513357,8.292383063
佳林路919弄,13.47969465,9.92941259
博一小区,10.99567825,7.374651289
佳虹小区,13.85413931,10.11299099
沪东新村,11.07237824,7.071962626
证大家园(三期),12.71886777,7.96327594
伟业金锦苑三村,12.14689718,6.934209652
柳博小区(博二小区),10.89129679,7.675058678
金桥新村四街坊(长岛路1267弄),11.73190108,8.407832989
连城新苑,12.14721893,6.228351976
中大新苑,11.76187506,7.882388587
绿城上海御园,13.21255194,7.521731031
中惠广场,12.97118738,10.32841685
荷五小区,12.24956007,8.945541161
张桥小区,13.44369774,9.934183845
东陆新村四街坊,12.34516103,7.892110845
金桥新村一街坊,11.51159084,7.920942347
中大丽都,11.72290086,7.590784156
邮电小区(浦东),11.38629099,7.891875215
东沟二村,11.90141472,5.894116556
东荷小区,12.05445481,7.899552064
东二小区,12.19857317,8.414813316
浦江东旭公寓(669弄110-124号),12.70408963,6.857255952
金桥花苑,10.65633998,7.71745699
证大家园(一期),13.15869714,8.322269694
景源佳苑,11.47107212,5.887983202
东沟七村,11.89551118,5.795278349
东陆新村九街坊,12.30690431,7.714129537
联鑫坊,11.84618768,6.610088592
爱法新都,12.17874294,9.377272512
森兰名轩,12.69162677,7.262858747
东陆新村二街坊,12.64529802,8.504552972
海韵茗庭,7.383286384,1.974133501
东方城市华庭,12.50465578,6.867623261
朱家门小区,11.20435993,6.683008121
金和佳园,12.40274249,9.290276096
东陆新村七街坊,12.86302664,8.476699312
连城苑,10.86963671,7.989394766
证大家园(五期),12.50787806,7.55710535
阳光城市家园,13.93851464,9.87274614
黄山新苑,10.3674532,7.571721549
森兰名轩(二期),12.87187612,7.457247518
仁恒森兰雅苑(三期),13.44838044,7.372337273
仁恒森兰雅苑(一期),13.21991064,7.346882082
金舟苑,12.51981272,9.236059042
巨峰家苑(公寓),13.01898791,8.501202664
南二街坊,11.94653072,9.2817242
绿景苑,11.94662068,9.164263395
荷一小区,12.11004705,8.003435218
金桥一景,11.47245958,8.835008068
金泽苑,12.1408308,8.99805105
银桥花苑,11.11061888,8.150983466
仁恒森兰雅苑(二期),13.07861357,7.196892846
今达花园,10.47455582,7.720477045
永建路86弄,13.81546585,10.36432936
璞真园,11.66939058,7.285734325
金桥新村四街坊(长岛路1201弄),11.46705843,8.149076302
沪东花苑,11.92032166,7.667524836
金桥横街小区,11.23428973,8.595877308
金桥一方,40.68691868,39.40464437
浦三小区,11.58102141,8.034250089
同方锦城（B区）,11.02132425,7.799969327
东方丽景,12.00972955,7.128166353
龙臣公寓,11.71678444,7.757540409
贝尔新村,11.70189689,9.06476919
东陆新村五街坊,12.33139524,7.677745007
金桥新家园,40.68691868,39.40464437
兰城小区,10.69530451,7.298707146
莱阳北小区,10.94360145,6.654914723
碧云新天地(一期),11.32552588,8.02529839
晶波坊,11.59946778,6.30343525
伟业金锦苑一村,11.73218662,6.684929534
永建路152弄,13.87710968,10.34627468
蓝城小区,10.5992703,7.431423839
同方锦城（C区）,11.27678366,7.60060743
伟业金锦苑二村,11.89102484,6.923485544
寿一小区,11.25093549,7.019965587
碧云新天地(二期),11.32552588,8.02529839
东靖苑,12.01338382,6.044302274
金藤苑,11.78556818,8.003081789
东一小区,12.26869957,8.311283851
高弘家苑,13.55041423,6.646295104
浦东大道2904号,10.74574445,6.479947448
金桥新城(一期),40.68691868,39.40464437
爱法新城,11.70551867,7.111227437
东沟六村,11.64161867,5.96132344
嘉屯苑,11.54844555,6.414214876
阳光国际公寓,13.6395959,9.756261518
金源商住大厦,12.40336971,8.283924248
江南山水,11.5441463,7.249430697
中星长岛苑,10.67060483,7.126082444
中大苑,11.98169672,8.129563582
丽江锦庭,11.05746575,6.235196087
浦江东旭公寓1443弄,12.61325142,6.751083778
东陆新村八街坊,12.94132661,8.424594884
博三小区,10.65689854,7.264314244
金色米兰苑,13.95031869,10.05658261
伟莱家园,11.20134493,6.141868661
锦欣苑,11.28039292,6.057121808
莱阳新家园,11.36081067,6.535120361
金燕家苑,11.5568632,8.916498922
正旺苑,12.84991345,8.888052855
锦河苑,11.3768488,7.449672365
东旭雅苑,12.2802235,6.06966215
中大雅苑,11.44980414,7.738334197
碧云新天地(三期),11.41295704,8.441970372
碧云公馆,12.23711792,9.602850909
东沟一村,11.79713448,5.858548902
船舶新村,10.45299754,6.795213081
五莲一小区,10.98287402,6.526018286
金桥好人家,40.68691868,39.40464437
东五小区(浦东),12.06485904,7.794680645
浦江东旭公寓626弄,12.61325142,6.751083778
金泰小区,11.02115333,8.376430744
浦煤新村,11.60678528,5.631961941
金桥新村四街坊(长岛路1203弄),11.73190108,8.407832989
金桥都市花园,40.68691868,39.40464437
新沪东公寓,10.91353159,7.492084707
莱金佳园,11.57746916,6.698864763
上泰雅苑,11.46858115,6.749150594
永宁路122弄,13.48505833,9.798096145
莱阳路218号,10.90240958,6.736617369
金新花苑,11.06212582,8.293088722
中星嘉莱苑,10.80511113,6.606113835
金岛苑,12.22450705,8.781224595
东沟四村,11.53158483,5.661741997
浦兴苑,13.1217758,8.552725101
东陆锦悦苑,12.71242405,8.962007521
东沟三村,11.59743577,5.620868844
利津小区,11.19079625,6.405261838
阳光欧洲城别墅(三期),13.2957085,9.493885918
东方别墅(二期),13.24410268,10.77007888
阳光欧洲城别墅(二期),13.2957085,9.493885918
金桥和苑,40.68691868,39.40464437
金东名苑,11.23793848,8.423925167
浦沁苑,12.5523095,8.182905605
汇佳苑,11.39493612,6.400624852
禹洲蓝爵,13.1251725,10.17682218
碧云东壹栋,11.73124117,9.103065166
金桥佳苑,40.68691868,39.40464437
金桥中环大厦,40.68691868,39.40464437
禹洲金桥国际,40.68691868,39.40464437
爱立诚大厦,13.08048508,10.34340623
阳光城MODO自由区,13.18015975,6.904653476
金桥商务公寓,11.93447036,9.314110425
仁恒森兰雅苑mini公馆,13.11279967,7.239521343
阳光欧洲城别墅(一期),13.2957085,9.493885918
金桥馨苑,40.68691868,39.40464437
汇郡海棠苑,12.47356975,6.0777353
金海商业广场,12.72470974,9.645773393
森兰自由度,13.94693716,6.946440777
浦东北路1350弄,11.72158801,5.506223788
金杨二街坊,9.64309227,7.006793675
黄山始信苑,9.434938937,6.78745368
栖山家园,8.977422984,6.331177906
蝶恋园,9.826706247,6.772293521
黄山新村,9.185341129,6.538993205
金杨新村四街坊,9.372714446,6.753679801
罗山一村,8.289939193,5.64468572
金桥瑞仕花园,40.68691868,39.40464437
东方知音苑,9.89252841,7.239400844
香山新村东南街坊,14.23510864,8.823803198
上房金丰苑,8.846138856,6.206314672
香山新村东北街坊,8.948944115,6.340563903
金樟花苑,9.031306379,6.390484721
金杨新村五街坊,9.785721159,7.165990326
金杨新村三街坊,9.959233699,7.320126301
金杨新村十街坊,10.41265562,7.773488898
罗山三村,8.504023562,5.856983479
香山新村西北街坊,8.948944115,6.340563903
金杨六街坊,9.457323434,6.852763316
罗山四村,8.263122988,5.617168421
香山新村西南街坊,8.948944115,6.340563903
罗山五村,8.067672469,5.422888215
金杨七街坊,10.21294242,7.587692839
陆家嘴新景园,9.587035197,6.94552355
云山星座苑,9.489396894,6.8462138
金杨新村八街坊,10.44057567,7.825367092
住友名人花园,8.824128855,6.18638331
新世纪名苑,9.714801527,7.069447145
罗山六村,8.348528937,5.710949023
艾山新村,8.601339442,5.982417017
栖山路1689弄,9.25935812,6.616854331
金杨新村九街坊,10.38915296,7.74500864
金杨路750弄,10.50429882,7.862879065
金杨新村十一街坊,10.70104116,8.07666058
上海未来,9.493490008,6.846795886
天元公寓,9.068266179,6.443827941
罗山二村,8.110767293,5.464088978
银山小区,10.06572624,7.458665077
弘扬雅苑,9.829559935,6.961600575
广洋苑,9.138607155,6.495761401
栖山路1861弄,9.648385927,6.697041268
始信北苑,9.277735607,6.6329463
锦绣河山,8.149672668,5.514979231
仙都绿苑,8.860858174,6.22363092
金杨公寓,9.857854942,7.255557375
名典苑,9.195166704,6.55788547
金云苑,8.183041766,5.535283683
罗山七村,8.754897102,6.107437156
仁和花苑,8.563763554,5.936920368
罗山八村,8.664444083,6.024016074
海德苑,8.575855954,5.933069114
居家桥路520弄,8.762781213,6.11594672
金台三居,11.03704602,8.405358101
大桥花苑,37.57851961,36.28873845
博山公寓,8.874192479,6.227188074
弘扬公寓,9.42584085,6.781825719
上泰花苑,8.5127405,5.879566147
银山路185弄,10.07050747,7.458374071
金芙苑,10.20710584,7.567930858
通联苑,8.886965053,6.243124863
金台苑,1384.238934,1378.464595
园丁楼,0.206880041,1.311532513
点睛苑,10.56700901,7.924887707
银山路187弄,10.14954623,7.536109193
枣庄路118弄,9.533365315,6.845332822
金杨一街坊,9.235899514,6.602197839
昕泰苑,8.799160915,6.157544789
桥畔小区,8.453684285,5.84025482
金芝苑,10.40439329,7.772140087
东兴华苑,10.7238344,8.092346072
天枫公寓,8.897119795,6.275312054
德乐苑,8.733301818,6.089350056
百舸商务酒店公寓,10.71704335,8.11247909
天虹苑,8.742781514,6.129879709
中邦城市,13.88421624,12.7104312
双秀西园,14.33196921,13.00343598
汤巷馨村(二期),15.52928787,14.24911565
南华城,14.09085759,12.69858207
昱龙家园,16.76393026,15.64483629
城中花园,1911.061125,1905.462221
美林小城,15.34380864,14.0129617
海尚乐苑,17.63145084,16.50868541
海尚康庭,16.52896978,15.42990301
康桥宝邸,16.97720922,15.88512254
康桥月苑,16.29211286,15.19855888
康桥半岛密苏里假日公寓,14.38667087,13.25046614
达城家园,16.86157295,15.75819976
秀怡苑,16.04334131,14.80984148
绿地康桥新苑,13.25221807,12.03705892
阳光城丽景湾PLUS,21.21233521,20.06149079
万科提香别墅,12.64902334,11.28246984
达城锦园,17.31172824,16.20450796
双秀南园,15.13954914,13.83686334
文怡苑,16.09306462,14.8002468
周康一村,13.73833672,12.54938715
天台星城,14.10150777,12.70272021
周康二村,13.5645936,12.40646448
宁怡苑,16.52026138,15.16725186
康桥干部村,12.59333426,11.49256146
中骏柏景湾,14.26249184,12.84702093
中邦城市园,13.88421624,12.7104312
周康五村,14.31922883,13.13909975
世茂云图,14.51166304,13.09019566
周康四村,13.65864341,12.52215698
旭辉亚瑟郡,16.54725834,15.10514051
浦三路4677弄,6.085065708,4.961984099
汤巷中心村,16.02809656,14.64351039
双秀北园,14.65550678,13.36925825
汤巷馨村(一期),15.79920746,14.5483361
天台别韵,14.25619292,12.8842009
康湾苑,15.37790318,14.25618986
中邦大都会,14.05558192,12.90071691
汇业公寓,16.39408754,15.02095507
康桥半岛国际公寓,14.68625032,13.57356931
汤巷雅苑,16.28035048,15.01025671
绿宝园,13.94302742,12.69213318
康桥半岛(沪南路2729弄),13.82534007,12.76047344
中科大学村,13.14584738,11.75567859
康桥半岛(秀沿路1028弄),14.7208651,13.56770675
康桥名郡,12.59333426,11.49256146
康桥半岛,14.38667087,13.25046614
康桥半岛(秀沿路1177弄),14.38667087,13.25046614
康桥半岛(秀沿路1168弄),14.38667087,13.25046614
康桥半岛(沪南路2731弄),14.38667087,13.25046614
绿宝园馥庭,13.28419446,12.16072593
中邦城市艺墅,14.29592547,13.1314007
火箭公寓,16.41650841,15.05598564
康桥半岛(秀沿路1155弄),14.38605847,13.24838538
绿缘别墅,13.38033725,12.22796183
绿地上河院,12.9798937,11.76666071
康桥半岛十九尊别墅,12.90711861,11.79908168
百禄商业广场,18.5041231,17.33587452
仁恒河滨城(二期),8.554857376,6.069624753
